NUMA_Counters_0_size_4_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170598102,317538050590,341170598917,317538051079
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53021745,47807475,53021745,47807475
local_node,341138406463,317516990267,341138407278,317516990756
other_node,108636054,99824589,108636054,99824589
