NUMA_Counters_2_size_2_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170894009,317538465994,341170895139,317538466280
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53091916,47877508,53092084,47877682
local_node,341138631486,317517400914,341138632628,317517401060
other_node,108706938,99829346,108706926,99829486
