NUMA_Counters_4_size_1_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171241671,317538940416,341171243234,317538940709
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53185311,47971025,53185324,47971038
local_node,341138881354,317517866149,341138882907,317517866440
other_node,108804732,99838533,108804742,99838535
