NUMA_Counters_3_size_8_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171128347,317538779792,341171129475,317538780056
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53151855,47937652,53151880,47937677
local_node,341138800795,317517706146,341138801917,317517706394
other_node,108771967,99837912,108771973,99837928
