NUMA_Counters_3_size_16_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171152766,317538815655,341171153887,317538816386
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53158544,47944312,53158536,47944308
local_node,341138818698,317517741848,341138819837,317517742573
other_node,108778483,99838073,108778465,99838079
