NUMA_Counters_0_size_32_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170686641,317538181226,341170687456,317538181226
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53042543,47828184,53042543,47828184
local_node,341138474878,317517120286,341138475693,317517120286
other_node,108656178,99825206,108656178,99825206
