NUMA_Counters_4_size_8_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171340529,317539083106,341171341103,317539083474
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53225937,48011598,53225958,48011615
local_node,341138940080,317518008397,341138940637,317518008763
other_node,108844864,99838975,108844881,99838977
