NUMA_Counters_0_size_16_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170640860,317538112872,341170641512,317538113229
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53032190,47817868,53032190,47817869
local_node,341138439110,317517052260,341138439762,317517052617
other_node,108646165,99824878,108646165,99824878
