NUMA_Counters_4_size_32_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171436252,317539229671,341171437058,317539230078
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53266635,48052220,53266620,48052203
local_node,341138995600,317518154507,341138996424,317518154913
other_node,108885067,99839430,108885049,99839431
