NUMA_Counters_2_size_16_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170975391,317538565541,341170975391,317538566682
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53111779,47897560,53111779,47897560
local_node,341138689399,317517495809,341138689399,317517496950
other_node,108730407,99833998,108730407,99833998
