NUMA_Counters_3_size_32_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171204788,317538889745,341171205977,317538890307
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53171794,47957513,53171792,47957515
local_node,341138857831,317517815620,341138859034,317517816167
other_node,108791372,99838391,108791358,99838406
