NUMA_Counters_0_size_2_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170576770,317538021194,341170577585,317538021522
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53016686,47802435,53016686,47802435
local_node,341138390071,317516960972,341138390886,317516961300
other_node,108631114,99824488,108631114,99824488
