NUMA_Counters_4_size_24_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171402806,317539180207,341171403493,317539180604
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53253014,48038622,53253079,48038690
local_node,341138975587,317518105225,341138976211,317518105621
other_node,108871634,99839248,108871697,99839249
