NUMA_Counters_4_size_16_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171371364,317539130524,341171371999,317539131747
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53239518,48025145,53239545,48025166
local_node,341138957485,317518055672,341138958096,317518056892
other_node,108858294,99839118,108858318,99839121
