NUMA_Counters_2_size_1_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170868520,317538433530,341170869193,317538434283
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53085293,47870841,53085412,47870956
local_node,341138613939,317517370074,341138614474,317517370735
other_node,108698996,99827722,108699134,99827814
