NUMA_Counters_2_size_32_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171031336,317538638884,341171032641,317538640107
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53124969,47910855,53125349,47911251
local_node,341138729685,317517566156,341138730925,317517567098
other_node,108746066,99836994,108746131,99837275
