NUMA_Counters_3_size_4_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171104340,317538744949,341171104960,317538745501
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53145245,47931072,53145226,47931052
local_node,341138783250,317517671450,341138783891,317517672001
other_node,108765505,99837765,108765484,99837766
