NUMA_Counters_2_size_4_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170920043,317538498028,341170920880,317538498672
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53098432,47884066,53098543,47884181
local_node,341138649823,317517431484,341138650612,317517432053
other_node,108714635,99830810,108714683,99830885
