NUMA_Counters_4_size_4_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341171308840,317539036308,341171310138,317539036453
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53212444,47998124,53212459,47998136
local_node,341138921717,317517961742,341138923006,317517961881
other_node,108831538,99838832,108831547,99838838
