NUMA_Counters_0_size_24_Threads,Before_node0,Before_node1,After_node0,After_node1
numa_hit,341170664105,317538144531,341170664594,317538144857
numa_miss,76444415,78764266,76444415,78764266
numa_foreign,78764266,76444415,78764266,76444415
interleave_hit,53037318,47822982,53037318,47822982
local_node,341138457351,317517083790,341138457840,317517084116
other_node,108651169,99825007,108651169,99825007
